"Date","Product","Category","Quantity","Price"
2021-04-05,"Smartwatch","Gadgets",10,477
2021-04-06,"Smartwatch","Gadgets",6,477
2021-04-07,"Smartwatch","Gadgets",3,286
2021-04-08,"Smartwatch","Gadgets",3,586
2021-04-09,"Smartwatch","Gadgets",9,522
2021-04-10,"Smartwatch","Gadgets",10,749
2021-04-11,"Smartwatch","Gadgets",5,603
2021-04-12,"Smartwatch","Gadgets",10,271
2021-04-13,"Smartwatch","Gadgets",4,691
2021-04-14,"Smartwatch","Gadgets",5,459
2021-04-15,"Smartwatch","Gadgets",5,542
2021-04-16,"Smartwatch","Gadgets",6,587
2021-04-17,"Smartwatch","Gadgets",4,827
2021-04-18,"Smartwatch","Gadgets",7,77
2021-04-19,"Smartwatch","Gadgets",4,432
2021-04-20,"Smartwatch","Gadgets",7,465
2021-04-21,"Smartwatch","Gadgets",4,217
2021-04-22,"Smartwatch","Gadgets",2,547
2021-04-23,"Smartwatch","Gadgets",9,206
2021-04-24,"Smartwatch","Gadgets",5,872
2021-04-25,"Smartwatch","Gadgets",10,266
2021-04-26,"Smartwatch","Gadgets",2,554
2021-04-27,"Smartwatch","Gadgets",3,504
2021-04-28,"Smartwatch","Gadgets",9,908
2021-04-29,"Smartwatch","Gadgets",5,152
2021-04-30,"Smartwatch","Gadgets",6,572
2021-05-01,"Smartwatch","Gadgets",1,72
2021-05-02,"Smartwatch","Gadgets",7,567
2021-05-03,"Smartwatch","Gadgets",7,160
2021-05-04,"Smartwatch","Gadgets",8,234
2021-05-05,"Smartwatch","Gadgets",10,291
2021-05-06,"Smartwatch","Gadgets",2,521
2021-05-07,"Smartwatch","Gadgets",2,914
2021-05-08,"Smartwatch","Gadgets",3,633
2021-05-09,"Smartwatch","Gadgets",7,710
2021-05-10,"Smartwatch","Gadgets",1,738
2021-05-11,"Smartwatch","Gadgets",10,294
2021-05-12,"Smartwatch","Gadgets",7,426
2021-05-13,"Smartwatch","Gadgets",7,940
2021-05-14,"Smartwatch","Gadgets",7,544
2021-05-15,"Smartwatch","Gadgets",7,599
2021-05-16,"Smartwatch","Gadgets",2,615
2021-05-17,"Smartwatch","Gadgets",6,830
2021-05-18,"Smartwatch","Gadgets",10,856
2021-05-19,"Smartwatch","Gadgets",9,515
2021-05-20,"Smartwatch","Gadgets",7,397
2021-05-21,"Smartwatch","Gadgets",9,149
2021-05-22,"Smartwatch","Gadgets",5,904
2021-05-23,"Smartwatch","Gadgets",1,632
2021-05-24,"Smartwatch","Gadgets",1,100
2021-05-25,"Smartwatch","Gadgets",10,736
2021-05-26,"Smartwatch","Gadgets",1,290
2021-05-27,"Smartwatch","Gadgets",1,931
2021-05-28,"Smartwatch","Gadgets",3,463
2021-05-29,"Smartwatch","Gadgets",6,785
2021-05-30,"Smartwatch","Gadgets",5,941
2021-05-31,"Smartwatch","Gadgets",9,931
2021-06-01,"Smartwatch","Gadgets",10,960
2021-06-02,"Smartwatch","Gadgets",2,483
2021-06-03,"Smartwatch","Gadgets",6,735
2021-06-04,"Smartwatch","Gadgets",3,470
2021-06-05,"Smartwatch","Gadgets",2,364
2021-06-06,"Smartwatch","Gadgets",5,244
2021-06-07,"Smartwatch","Gadgets",10,226
2021-06-08,"Smartwatch","Gadgets",5,227
2021-06-09,"Smartwatch","Gadgets",1,168
2021-06-10,"Smartwatch","Gadgets",10,456
2021-06-11,"Smartwatch","Gadgets",5,544
2021-06-12,"Smartwatch","Gadgets",2,277
2021-06-13,"Smartwatch","Gadgets",6,104
2021-06-14,"Smartwatch","Gadgets",4,274
2021-06-15,"Smartwatch","Gadgets",4,711
2021-06-16,"Smartwatch","Gadgets",3,501
2021-06-17,"Smartwatch","Gadgets",7,784
2021-06-18,"Smartwatch","Gadgets",8,678
2021-06-19,"Smartwatch","Gadgets",7,369
2021-06-20,"Smartwatch","Gadgets",3,108
2021-06-21,"Smartwatch","Gadgets",2,271
2021-06-22,"Smartwatch","Gadgets",1,69
2021-06-23,"Smartwatch","Gadgets",10,627
2021-06-24,"Smartwatch","Gadgets",8,606
2021-06-25,"Smartwatch","Gadgets",6,340
2021-06-26,"Smartwatch","Gadgets",4,796
2021-06-27,"Smartwatch","Gadgets",2,63
2021-06-28,"Smartwatch","Gadgets",4,796
2021-06-29,"Smartwatch","Gadgets",1,714
2021-06-30,"Smartwatch","Gadgets",8,753
2021-07-01,"Smartwatch","Gadgets",7,287
2021-07-02,"Smartwatch","Gadgets",9,451
2021-07-03,"Smartwatch","Gadgets",1,375
2021-07-04,"Smartwatch","Gadgets",10,212
2021-07-05,"Smartwatch","Gadgets",8,671
2021-07-06,"Smartwatch","Gadgets",10,487
2021-07-07,"Smartwatch","Gadgets",4,277
2021-07-08,"Smartwatch","Gadgets",2,930
2021-07-09,"Smartwatch","Gadgets",3,684
2021-07-10,"Smartwatch","Gadgets",1,218
2021-07-11,"Smartwatch","Gadgets",6,751
2021-07-12,"Smartwatch","Gadgets",1,798
2021-07-13,"Smartwatch","Gadgets",9,613
2021-07-14,"Smartwatch","Gadgets",6,188
2021-07-15,"Smartwatch","Gadgets",5,658
2021-07-16,"Smartwatch","Gadgets",1,867
2021-07-17,"Smartwatch","Gadgets",8,109
2021-07-18,"Smartwatch","Gadgets",3,346
2021-07-19,"Smartwatch","Gadgets",9,144
2021-07-20,"Smartwatch","Gadgets",2,825
2021-07-21,"Smartwatch","Gadgets",1,215
2021-07-22,"Smartwatch","Gadgets",6,351
2021-07-23,"Smartwatch","Gadgets",1,163
2021-07-24,"Smartwatch","Gadgets",7,969
2021-07-25,"Smartwatch","Gadgets",6,254
2021-07-26,"Smartwatch","Gadgets",3,445
2021-07-27,"Smartwatch","Gadgets",6,193
2021-07-28,"Smartwatch","Gadgets",8,326
2021-07-29,"Smartwatch","Gadgets",3,152
2021-07-30,"Smartwatch","Gadgets",10,539
2021-07-31,"Smartwatch","Gadgets",2,580
2021-08-01,"Smartwatch","Gadgets",3,910
2021-08-02,"Smartwatch","Gadgets",3,832
2021-08-03,"Smartwatch","Gadgets",4,546
2021-08-04,"Smartwatch","Gadgets",9,834
2021-08-05,"Smartwatch","Gadgets",8,963
2021-08-06,"Smartwatch","Gadgets",6,112
2021-08-07,"Smartwatch","Gadgets",5,979
2021-08-08,"Smartwatch","Gadgets",10,155
2021-08-09,"Smartwatch","Gadgets",5,201
2021-08-10,"Smartwatch","Gadgets",9,447
2021-08-11,"Smartwatch","Gadgets",2,214
2021-08-12,"Smartwatch","Gadgets",10,920
2021-08-13,"Smartwatch","Gadgets",10,151
2021-08-14,"Smartwatch","Gadgets",10,63
2021-08-15,"Smartwatch","Gadgets",4,917
2021-08-16,"Smartwatch","Gadgets",4,310
2021-08-17,"Smartwatch","Gadgets",2,652
2021-08-18,"Smartwatch","Gadgets",9,364
2021-08-19,"Smartwatch","Gadgets",3,455
2021-08-20,"Smartwatch","Gadgets",4,817
2021-08-21,"Smartwatch","Gadgets",9,797
2021-08-22,"Smartwatch","Gadgets",10,138
2021-08-23,"Smartwatch","Gadgets",9,864
2021-08-24,"Smartwatch","Gadgets",4,156
2021-08-25,"Smartwatch","Gadgets",7,290
2021-08-26,"Smartwatch","Gadgets",9,121
2021-08-27,"Smartwatch","Gadgets",7,729
2021-08-28,"Smartwatch","Gadgets",6,540
2021-08-29,"Smartwatch","Gadgets",7,172
2021-08-30,"Smartwatch","Gadgets",7,512
2021-08-31,"Smartwatch","Gadgets",8,549
2021-09-01,"Smartwatch","Gadgets",1,199
2021-09-02,"Smartwatch","Gadgets",10,364
2021-09-03,"Smartwatch","Gadgets",10,654
2021-09-04,"Smartwatch","Gadgets",7,310
2021-09-05,"Smartwatch","Gadgets",2,505
2021-09-06,"Smartwatch","Gadgets",2,902
2021-09-07,"Smartwatch","Gadgets",6,182
2021-09-08,"Smartwatch","Gadgets",5,932
2021-09-09,"Smartwatch","Gadgets",9,413
2021-09-10,"Smartwatch","Gadgets",8,511
2021-09-11,"Smartwatch","Gadgets",4,430
2021-09-12,"Smartwatch","Gadgets",4,246
2021-09-13,"Smartwatch","Gadgets",5,85
2021-09-14,"Smartwatch","Gadgets",3,705
2021-09-15,"Smartwatch","Gadgets",1,125
2021-09-16,"Smartwatch","Gadgets",10,912
2021-09-17,"Smartwatch","Gadgets",5,143
2021-09-18,"Smartwatch","Gadgets",9,341
2021-09-19,"Smartwatch","Gadgets",6,642
2021-09-20,"Smartwatch","Gadgets",2,394
2021-09-21,"Smartwatch","Gadgets",7,767
2021-09-22,"Smartwatch","Gadgets",8,739
2021-09-23,"Smartwatch","Gadgets",4,656
2021-09-24,"Smartwatch","Gadgets",7,113
2021-09-25,"Smartwatch","Gadgets",4,628
2021-09-26,"Smartwatch","Gadgets",3,264
2021-09-27,"Smartwatch","Gadgets",5,211
2021-09-28,"Smartwatch","Gadgets",8,801
2021-09-29,"Smartwatch","Gadgets",6,286
2021-09-30,"Smartwatch","Gadgets",7,252
2021-10-01,"Smartwatch","Gadgets",3,885
2021-10-02,"Smartwatch","Gadgets",1,175
2021-10-03,"Smartwatch","Gadgets",7,725
2021-10-04,"Smartwatch","Gadgets",7,955
2021-10-05,"Smartwatch","Gadgets",3,574
2021-10-06,"Smartwatch","Gadgets",1,920
2021-10-07,"Smartwatch","Gadgets",3,854
2021-10-08,"Smartwatch","Gadgets",9,846
2021-10-09,"Smartwatch","Gadgets",1,772
2021-10-10,"Smartwatch","Gadgets",2,518
2021-10-11,"Smartwatch","Gadgets",1,253
2021-10-12,"Smartwatch","Gadgets",9,782
2021-10-13,"Smartwatch","Gadgets",6,822
2021-10-14,"Smartwatch","Gadgets",2,359
2021-10-15,"Smartwatch","Gadgets",9,817
2021-10-16,"Smartwatch","Gadgets",8,528
2021-10-17,"Smartwatch","Gadgets",2,729
2021-10-18,"Smartwatch","Gadgets",3,219
2021-10-19,"Smartwatch","Gadgets",1,410
2021-10-20,"Smartwatch","Gadgets",4,240
2021-10-21,"Smartwatch","Gadgets",10,973
2021-10-22,"Smartwatch","Gadgets",4,826
2021-10-23,"Smartwatch","Gadgets",2,982
2021-10-24,"Smartwatch","Gadgets",1,592
2021-10-25,"Smartwatch","Gadgets",10,143
2021-10-26,"Smartwatch","Gadgets",10,453
2021-10-27,"Smartwatch","Gadgets",7,100
2021-10-28,"Smartwatch","Gadgets",1,532
2021-10-29,"Smartwatch","Gadgets",2,206
2021-10-30,"Smartwatch","Gadgets",10,688
2021-10-31,"Smartwatch","Gadgets",7,563
2021-11-01,"Smartwatch","Gadgets",6,460
2021-11-02,"Smartwatch","Gadgets",3,392
2021-11-03,"Smartwatch","Gadgets",6,544
2021-11-04,"Smartwatch","Gadgets",8,878
2021-11-05,"Smartwatch","Gadgets",2,803
2021-11-06,"Smartwatch","Gadgets",1,680
2021-11-07,"Smartwatch","Gadgets",5,210
2021-11-08,"Smartwatch","Gadgets",4,921
2021-11-09,"Smartwatch","Gadgets",4,418
2021-11-10,"Smartwatch","Gadgets",1,59
2021-11-11,"Smartwatch","Gadgets",6,735
2021-11-12,"Smartwatch","Gadgets",5,930
2021-11-13,"Smartwatch","Gadgets",8,112
2021-11-14,"Smartwatch","Gadgets",2,136
2021-11-15,"Smartwatch","Gadgets",5,553
2021-11-16,"Smartwatch","Gadgets",2,445
2021-11-17,"Smartwatch","Gadgets",2,824
2021-11-18,"Smartwatch","Gadgets",6,342
2021-11-19,"Smartwatch","Gadgets",1,66
2021-11-20,"Smartwatch","Gadgets",1,522
2021-11-21,"Smartwatch","Gadgets",6,321
2021-11-22,"Smartwatch","Gadgets",8,882
2021-11-23,"Smartwatch","Gadgets",5,573
2021-11-24,"Smartwatch","Gadgets",6,519
2021-11-25,"Smartwatch","Gadgets",7,971
2021-11-26,"Smartwatch","Gadgets",10,505
2021-11-27,"Smartwatch","Gadgets",6,737
2021-11-28,"Smartwatch","Gadgets",2,274
2021-11-29,"Smartwatch","Gadgets",7,223
2021-11-30,"Smartwatch","Gadgets",5,907
2021-12-01,"Smartwatch","Gadgets",2,930
2021-12-02,"Smartwatch","Gadgets",7,412
2021-12-03,"Smartwatch","Gadgets",5,980
2021-12-04,"Smartwatch","Gadgets",8,310
2021-12-05,"Smartwatch","Gadgets",3,541
2021-12-06,"Smartwatch","Gadgets",9,172
2021-12-07,"Smartwatch","Gadgets",6,461
2021-12-08,"Smartwatch","Gadgets",1,532
2021-12-09,"Smartwatch","Gadgets",8,917
2021-12-10,"Smartwatch","Gadgets",1,442
2021-12-11,"Smartwatch","Gadgets",5,513
2021-12-12,"Smartwatch","Gadgets",1,714
2021-12-13,"Smartwatch","Gadgets",10,613
2021-12-14,"Smartwatch","Gadgets",4,177
2021-12-15,"Smartwatch","Gadgets",1,699
2021-12-16,"Smartwatch","Gadgets",7,233
2021-12-17,"Smartwatch","Gadgets",1,619
2021-12-18,"Smartwatch","Gadgets",7,634
2021-12-19,"Smartwatch","Gadgets",9,128
2021-12-20,"Smartwatch","Gadgets",2,693
2021-12-21,"Smartwatch","Gadgets",3,952
2021-12-22,"Smartwatch","Gadgets",6,296
2021-12-23,"Smartwatch","Gadgets",3,231
2021-12-24,"Smartwatch","Gadgets",3,568
2021-12-25,"Smartwatch","Gadgets",7,803
2021-12-26,"Smartwatch","Gadgets",7,655
2021-12-27,"Smartwatch","Gadgets",6,639
2021-12-28,"Smartwatch","Gadgets",7,597
2021-12-29,"Smartwatch","Gadgets",8,416
2021-12-30,"Smartwatch","Gadgets",6,431
2021-12-31,"Smartwatch","Gadgets",5,989
2021-01-01,"Laptop","Accessories",3,990
2021-01-02,"Laptop","Accessories",4,463
2021-01-03,"Laptop","Accessories",4,869
2021-01-04,"Laptop","Accessories",9,700
2021-01-05,"Laptop","Accessories",7,832
2021-01-06,"Laptop","Accessories",3,469
2021-01-07,"Laptop","Accessories",3,138
2021-01-08,"Laptop","Accessories",8,288
2021-01-09,"Laptop","Accessories",7,325
2021-01-10,"Laptop","Accessories",1,228
2021-01-11,"Laptop","Accessories",10,978
2021-01-12,"Laptop","Accessories",2,493
2021-01-13,"Laptop","Accessories",8,636
2021-01-14,"Laptop","Accessories",9,974
2021-01-15,"Laptop","Accessories",10,309
2021-01-16,"Laptop","Accessories",5,674
2021-01-17,"Laptop","Accessories",6,554
2021-01-18,"Laptop","Accessories",4,629
2021-01-19,"Laptop","Accessories",6,175
2021-01-20,"Laptop","Accessories",4,190
2021-01-21,"Laptop","Accessories",9,496
2021-01-22,"Laptop","Accessories",3,385
2021-01-23,"Laptop","Accessories",3,854
2021-01-24,"Laptop","Accessories",1,411
2021-01-25,"Laptop","Accessories",7,781
2021-01-26,"Laptop","Accessories",10,872
2021-01-27,"Laptop","Accessories",5,684
2021-01-28,"Laptop","Accessories",10,522
2021-01-29,"Laptop","Accessories",8,856
2021-01-30,"Laptop","Accessories",3,560
2021-01-31,"Laptop","Accessories",6,410
2021-02-01,"Laptop","Accessories",8,963
2021-02-02,"Laptop","Accessories",8,705
2021-02-03,"Laptop","Accessories",10,847
2021-02-04,"Laptop","Accessories",4,913
2021-02-05,"Laptop","Accessories",7,790
2021-02-06,"Laptop","Accessories",9,482
2021-02-07,"Laptop","Accessories",5,587
2021-02-08,"Laptop","Accessories",2,270
2021-02-09,"Laptop","Accessories",9,969
2021-02-10,"Laptop","Accessories",3,97
2021-02-11,"Laptop","Accessories",10,668
2021-02-12,"Laptop","Accessories",9,427
2021-02-13,"Laptop","Accessories",7,187
2021-02-14,"Laptop","Accessories",9,547
2021-02-15,"Laptop","Accessories",5,460
2021-02-16,"Laptop","Accessories",2,441
2021-02-17,"Laptop","Accessories",10,501
2021-02-18,"Laptop","Accessories",9,457
2021-02-19,"Laptop","Accessories",5,899
2021-02-20,"Laptop","Accessories",3,182
2021-02-21,"Laptop","Accessories",1,899
2021-02-22,"Laptop","Accessories",7,775
2021-02-23,"Laptop","Accessories",9,797
2021-02-24,"Laptop","Accessories",10,288
2021-02-25,"Laptop","Accessories",9,698
2021-02-26,"Laptop","Accessories",3,698
2021-02-27,"Laptop","Accessories",6,896
2021-02-28,"Laptop","Accessories",5,652
2021-03-01,"Laptop","Accessories",3,474
2021-03-02,"Laptop","Accessories",4,305
2021-03-03,"Laptop","Accessories",1,341
2021-03-04,"Laptop","Accessories",6,258
2021-03-05,"Laptop","Accessories",9,901
2021-03-06,"Laptop","Accessories",6,67
2021-03-07,"Laptop","Accessories",5,973
2021-03-08,"Laptop","Accessories",5,738
2021-03-09,"Laptop","Accessories",3,519
2021-03-10,"Laptop","Accessories",5,621
2021-03-11,"Laptop","Accessories",4,490
2021-03-12,"Laptop","Accessories",6,319
2021-03-13,"Laptop","Accessories",6,313
2021-03-14,"Laptop","Accessories",3,911
2021-03-15,"Laptop","Accessories",9,422
2021-03-16,"Laptop","Accessories",8,430
2021-03-17,"Laptop","Accessories",6,171
2021-03-18,"Laptop","Accessories",7,359
2021-03-19,"Laptop","Accessories",1,99
2021-03-20,"Laptop","Accessories",9,454
2021-03-21,"Laptop","Accessories",2,381
2021-03-22,"Laptop","Accessories",5,638
2021-03-23,"Laptop","Accessories",9,540
2021-03-24,"Laptop","Accessories",5,134
2021-03-25,"Laptop","Accessories",8,672
2021-03-26,"Laptop","Accessories",3,124
2021-03-27,"Laptop","Accessories",2,290
2021-03-28,"Laptop","Accessories",5,749
2021-03-29,"Laptop","Accessories",10,661
2021-03-30,"Laptop","Accessories",9,495
2021-03-31,"Laptop","Accessories",3,535
2021-04-01,"Laptop","Accessories",3,377
2021-04-02,"Laptop","Accessories",2,464
2021-04-03,"Laptop","Accessories",7,290
2021-04-04,"Laptop","Accessories",2,71
2021-04-05,"Laptop","Accessories",5,284
2021-04-06,"Laptop","Accessories",10,746
2021-04-07,"Laptop","Accessories",6,234
2021-04-08,"Laptop","Accessories",1,469
2021-04-09,"Laptop","Accessories",1,848
2021-04-10,"Laptop","Accessories",6,457
2021-04-11,"Laptop","Accessories",2,116
2021-04-12,"Laptop","Accessories",6,846
2021-04-13,"Laptop","Accessories",7,210
2021-04-14,"Laptop","Accessories",8,185
2021-04-15,"Laptop","Accessories",9,607
2021-04-16,"Laptop","Accessories",7,482
2021-04-17,"Laptop","Accessories",10,494
2021-04-18,"Laptop","Accessories",4,891
2021-04-19,"Laptop","Accessories",4,133
2021-04-20,"Laptop","Accessories",4,216
2021-04-21,"Laptop","Accessories",10,959
2021-04-22,"Laptop","Accessories",2,102
2021-04-23,"Laptop","Accessories",10,554
2021-04-24,"Laptop","Accessories",7,821
2021-04-25,"Laptop","Accessories",10,302
2021-04-26,"Laptop","Accessories",9,188
2021-04-27,"Laptop","Accessories",9,418
2021-04-28,"Laptop","Accessories",3,909
2021-04-29,"Laptop","Accessories",4,283
2021-04-30,"Laptop","Accessories",2,899
2021-05-01,"Laptop","Accessories",7,901
2021-05-02,"Laptop","Accessories",5,489
2021-05-03,"Laptop","Accessories",8,723
2021-05-04,"Laptop","Accessories",9,672
2021-05-05,"Laptop","Accessories",7,569
2021-05-06,"Laptop","Accessories",6,885
2021-05-07,"Laptop","Accessories",9,794
2021-05-08,"Laptop","Accessories",10,494
2021-05-09,"Laptop","Accessories",3,815
2021-05-10,"Laptop","Accessories",9,886
2021-05-11,"Laptop","Accessories",2,662
2021-05-12,"Laptop","Accessories",10,934
2021-05-13,"Laptop","Accessories",9,292
2021-05-14,"Laptop","Accessories",10,631
2021-05-15,"Laptop","Accessories",9,656
2021-05-16,"Laptop","Accessories",5,424
2021-05-17,"Laptop","Accessories",1,868
2021-05-18,"Laptop","Accessories",9,549
2021-05-19,"Laptop","Accessories",3,62
2021-05-20,"Laptop","Accessories",10,115
2021-05-21,"Laptop","Accessories",4,481
2021-05-22,"Laptop","Accessories",5,959
2021-05-23,"Laptop","Accessories",8,753
2021-05-24,"Laptop","Accessories",2,328
2021-05-25,"Laptop","Accessories",1,556
2021-05-26,"Laptop","Accessories",1,242
2021-05-27,"Laptop","Accessories",3,697
2021-05-28,"Laptop","Accessories",4,454
2021-05-29,"Laptop","Accessories",8,295
2021-05-30,"Laptop","Accessories",3,525
2021-05-31,"Laptop","Accessories",8,125
2021-06-01,"Laptop","Accessories",4,666
2021-06-02,"Laptop","Accessories",4,713
2021-06-03,"Laptop","Accessories",2,815
2021-06-04,"Laptop","Accessories",10,826
2021-06-05,"Laptop","Accessories",1,212
2021-06-06,"Laptop","Accessories",10,890
2021-06-07,"Laptop","Accessories",2,338
2021-06-08,"Laptop","Accessories",4,976
2021-06-09,"Laptop","Accessories",2,615
2021-06-10,"Laptop","Accessories",9,60
2021-06-11,"Laptop","Accessories",7,584
2021-06-12,"Laptop","Accessories",10,775
2021-06-13,"Laptop","Accessories",10,306
2021-06-14,"Laptop","Accessories",8,648
2021-06-15,"Laptop","Accessories",7,118
2021-06-16,"Laptop","Accessories",6,58
2021-06-17,"Laptop","Accessories",10,493
2021-06-18,"Laptop","Accessories",6,958
2021-06-19,"Laptop","Accessories",7,628
2021-06-20,"Laptop","Accessories",4,571
2021-06-21,"Laptop","Accessories",8,611
2021-06-22,"Laptop","Accessories",10,290
2021-06-23,"Laptop","Accessories",7,285
2021-06-24,"Laptop","Accessories",5,694
2021-06-25,"Laptop","Accessories",10,457
2021-06-26,"Laptop","Accessories",9,585
2021-06-27,"Laptop","Accessories",4,890
2021-06-28,"Laptop","Accessories",10,893
2021-06-29,"Laptop","Accessories",2,667
2021-06-30,"Laptop","Accessories",7,360
2021-07-01,"Laptop","Accessories",6,490
2021-07-02,"Laptop","Accessories",5,819
2021-07-03,"Laptop","Accessories",10,926
2021-07-04,"Laptop","Accessories",1,724
2021-07-05,"Laptop","Accessories",9,158
2021-07-06,"Laptop","Accessories",4,376
2021-07-07,"Laptop","Accessories",2,870
2021-07-08,"Laptop","Accessories",9,603
2021-07-09,"Laptop","Accessories",5,446
2021-07-10,"Laptop","Accessories",3,784
2021-07-11,"Laptop","Accessories",4,53
2021-07-12,"Laptop","Accessories",7,913
2021-07-13,"Laptop","Accessories",5,645
2021-07-14,"Laptop","Accessories",9,887
2021-07-15,"Laptop","Accessories",9,546
2021-07-16,"Laptop","Accessories",3,668
2021-07-17,"Laptop","Accessories",9,578
2021-07-18,"Laptop","Accessories",9,978
2021-07-19,"Laptop","Accessories",4,314
2021-07-20,"Laptop","Accessories",8,64
2021-07-21,"Laptop","Accessories",10,420
2021-07-22,"Laptop","Accessories",7,610
2021-07-23,"Laptop","Accessories",6,763
2021-07-24,"Laptop","Accessories",10,618
2021-07-25,"Laptop","Accessories",4,837
2021-07-26,"Laptop","Accessories",1,253
2021-07-27,"Laptop","Accessories",6,341
2021-07-28,"Laptop","Accessories",4,734
2021-07-29,"Laptop","Accessories",9,932
2021-07-30,"Laptop","Accessories",10,617
2021-07-31,"Laptop","Accessories",1,280
2021-08-01,"Laptop","Accessories",3,363
2021-08-02,"Laptop","Accessories",3,390
2021-08-03,"Laptop","Accessories",1,480
2021-08-04,"Laptop","Accessories",9,923
2021-08-05,"Laptop","Accessories",8,204
2021-08-06,"Laptop","Accessories",9,851
2021-08-07,"Laptop","Accessories",8,973
2021-08-08,"Laptop","Accessories",6,649
2021-08-09,"Laptop","Accessories",2,261
2021-08-10,"Laptop","Accessories",4,235
2021-08-11,"Laptop","Accessories",7,798
2021-08-12,"Laptop","Accessories",6,105
2021-08-13,"Laptop","Accessories",4,465
2021-08-14,"Laptop","Accessories",10,663
2021-08-15,"Laptop","Accessories",10,726
2021-08-16,"Laptop","Accessories",2,505
2021-08-17,"Laptop","Accessories",4,84
2021-08-18,"Laptop","Accessories",7,882
2021-08-19,"Laptop","Accessories",5,371
2021-08-20,"Laptop","Accessories",2,925
2021-08-21,"Laptop","Accessories",6,290
2021-08-22,"Laptop","Accessories",10,509
2021-08-23,"Laptop","Accessories",10,685
2021-08-24,"Laptop","Accessories",7,536
2021-08-25,"Laptop","Accessories",6,709
2021-08-26,"Laptop","Accessories",10,458
2021-08-27,"Laptop","Accessories",3,588
2021-08-28,"Laptop","Accessories",10,411
2021-08-29,"Laptop","Accessories",7,697
2021-08-30,"Laptop","Accessories",7,632
2021-08-31,"Laptop","Accessories",5,567
2021-09-01,"Laptop","Accessories",7,874
2021-09-02,"Laptop","Accessories",10,679
2021-09-03,"Laptop","Accessories",5,859
2021-09-04,"Laptop","Accessories",2,455
2021-09-05,"Laptop","Accessories",2,787
2021-09-06,"Laptop","Accessories",3,411
2021-09-07,"Laptop","Accessories",7,832
2021-09-08,"Laptop","Accessories",8,927
2021-09-09,"Laptop","Accessories",3,580
2021-09-10,"Laptop","Accessories",9,448
2021-09-11,"Laptop","Accessories",10,282
2021-09-12,"Laptop","Accessories",9,449
2021-09-13,"Laptop","Accessories",7,829
2021-09-14,"Laptop","Accessories",8,54
2021-09-15,"Laptop","Accessories",6,72
2021-09-16,"Laptop","Accessories",5,574
2021-09-17,"Laptop","Accessories",10,766
2021-09-18,"Laptop","Accessories",1,358
